cuenta,nomenclatura,porcentaje_copropiedad,superficie_mejoras,superficie_mejoras_propias,superficie_mejoras_comunes,superficie_parcela,antiguedad,puntaje,d_viasprin,cantidad_cuentas,cantidad_cuentas_250,vut,x,y,valor_omi,fechavalor,valuacion_,log_valuacion,log_val_omi,fechavalor_dt
110121072718,1101010231007007,0.003,81.82,58.0,23.82,12719.32,52.0,64.0,0,324,1019,160,4391130.754,6522304.171,10758420.0,08/2023,10671105.648483,7.028209460324918,7.031748535149341,2023-08-01
110121072998,1101010231007007,0.003,65.61,47.0,18.61,12719.32,50.0,64.0,0,324,1019,160,4391130.754,6522304.171,4669000.0,03/2022,3787871.9711,6.578395406214195,6.669223966947391,2022-03-01
110121073595,1101010231007007,0.004,101.03,72.0,29.03,12719.32,52.0,64.0,0,324,1019,160,4391130.754,6522304.171,7969200.000000002,08/2023,13177026.515612002,7.119817452810251,6.901414780783088,2023-08-01
110123333802,1101010231007008,0.005,75.05,58.0,17.05,9411.09,39.0,64.0,100,214,1042,85,4391139.334,6522210.121,47119999.99999999,07/2024,41883261.533373006,7.622040504073045,7.673205290995821,2024-07-01
110123884507,1101010304038002,0.055,53.81,24.0,29.81,250.08,35.0,64.0,400,19,628,130,4387685.585,6528307.475,6056591.999999999,11/2023,17451779.311681,7.241839737318152,6.782228390273336,2023-11-01
110140853976,1101010307038032,0.062,44.18,37.0,7.18,350.0,12.0,64.0,100,17,930,250,4386902.051,6527489.743,43400000.0,07/2024,29551718.604512,7.470582757400751,7.637489739519296,2024-07-01
110123165551,1101010307043063,0.075,79.5,62.0,17.5,294.99,41.0,64.0,300,18,970,280,4387376.6,6527433.141,10048500.0,07/2022,6313263.188904,6.800253963473164,7.002101280066611,2022-07-01
110140053279,1101010307045022,0.068,49.86,42.0,7.86,229.4102,13.0,64.0,0,17,945,300,4386936.239,6527341.42,7206500.0,08/2022,6361068.426198,6.803530135593849,6.857724451232576,2022-08-01
110123693345,1101010307051012,0.028,81.4,59.0,22.4,698.98,31.0,64.0,50,46,1284,300,4387230.214,6527222.529,11165000.0,08/2022,6677880.761734,6.824638725188392,7.047858766305303,2022-08-01
110124429391,1101010307051021,0.04,69.72,49.15,20.57,505.2101,18.0,64.0,0,22,1175,420,4387210.491,6527191.364,59520000.0,07/2024,61818066.264708,7.791115422768799,7.774662929834436,2024-07-01
110140272523,1101010309001025,0.066,49.37,38.0,11.37,366.0,13.0,64.0,300,17,911,280,4387424.061,6527446.344,59520000.0,04/2025,39440509.80654,7.595942530990904,7.774662929834436,2025-04-01
110124152909,1101010309016029,0.032,50.05,38.29,11.76,276.6605,16.0,72.0,150,22,1438,280,4387552.286,6527172.578,7713999.999999998,02/2022,7426016.120985001,6.870755946174915,6.887279690829537,2022-02-01
110116441594,1101010309016032,0.053,56.41,43.0,13.41,400.0,56.0,64.0,200,16,1274,280,4387558.278,6527203.011,43400000.0,08/2024,15053245.216044,7.177630165158544,7.637489739519296,2024-08-01
110142661969,1101010309019020,0.059,72.8,53.07,19.73,207.0,14.0,69.83,150,24,1139,270,4387940.628,6527186.318,14717500.0,09/2022,8918077.64302,6.950271297804913,7.167834073992919,2022-09-01
110143114104,1101010309024002,0.049,64.58,42.18,22.4,211.5001,9.0,86.0,150,23,1134,280,4387944.392,6527140.199,59520000.0,07/2024,33957263.443928,7.530932696743908,7.774662929834436,2024-07-01
110124632854,1101010309025014,0.13,57.08,44.0,13.08,148.0,15.0,64.0,200,9,1159,280,4387900.458,6527133.913,15141480.0,12/2023,13357566.134307,7.125727365597658,7.1801683559217295,2023-12-01
110143509087,1101010309031013,0.072,51.81,42.57,9.24,360.0,8.0,64.0,200,14,1905,280,4387630.14,6526962.63,66959999.99999999,04/2025,44930168.719401,7.652538059101819,7.825815451471083,2025-04-01
110143509036,1101010309031013,0.076,54.81,45.03,9.78,360.0,8.0,64.0,200,14,1905,280,4387630.14,6526962.63,55800000.0,07/2024,47537334.802881,7.67703483834021,7.746634206720634,2024-07-01
110143509028,1101010309031013,0.114,82.32,67.64,14.68,360.0,8.0,64.0,200,14,1905,280,4387630.14,6526962.63,117800000.0,09/2024,71393354.86374,7.853657796566386,8.071145294137793,2024-09-01
110141176455,1101010309031017,0.025,43.13,31.0,12.13,235.6199,10.0,68.0,250,33,1822,280,4387648.54,6526920.806,9744000.0,03/2022,7539301.366653,6.877331161210584,6.98873731985925,2022-03-01
110140302422,1101010309031018,0.04,59.44,43.0,16.44,229.43,12.0,64.0,250,23,1819,360,4387638.721,6526920.553,9338000.0,08/2022,7479134.672475,6.8738514114521845,6.970253916103082,2022-08-01
110140957763,1101010309031019,0.032,52.75,40.0,12.75,257.0893,11.0,76.0,200,32,1830,360,4387629.35,6526927.47,21915300.0,08/2023,22232430.523062,7.3469869633422675,7.340747439933684,2023-08-01
110141171178,1101010309031024,0.021,47.45,35.0,12.45,391.6999,10.0,68.0,150,44,1850,360,4387583.966,6526961.087,62000000.00000001,09/2024,47838001.70204,7.679773039007312,7.792391696503003,2024-09-01
110141171186,1101010309031024,0.025,56.89,42.0,14.89,391.6999,10.0,68.0,150,44,1850,360,4387583.966,6526961.087,19126080.0,11/2023,18119617.097391,7.258149039922275,7.281625990705,2023-11-01
110124334276,1101010309038019,0.13,74.16,60.0,14.16,286.3201,18.0,64.0,150,10,1012,280,4387996.74,6526810.558,70680000.0,04/2025,61591559.874432,7.789521210269231,7.849296546979244,2025-04-01
110140137545,1101010309040007,0.073,47.99,40.0,7.99,317.5399,13.0,64.0,250,13,1564,300,4387871.349,6526873.172,6881700.0,05/2022,5653213.034976,6.75229542849025,6.837695799224894,2022-05-01
110143063623,1101010310005001,0.056,39.55,35.75,3.8,350.4501,8.0,64.0,50,17,922,260,4385248.124,6528446.567,11953800.0,09/2023,7118976.987156001,6.852417650041727,7.07750602167323,2023-09-01
110124352941,1101010311003021,0.077,42.29,31.68,10.61,260.5005,17.0,70.0,50,13,1172,250,4385538.231,6528231.686,14344560.0,12/2023,13049241.638044,7.115585306489387,7.156687261665676,2023-12-01
110123389387,1101010312001075,0.004,57.99,46.0,11.99,13223.14,33.0,64.0,0,233,1391,340,4385503.313,6527476.722,6089797.0,03/2022,10259083.424519995,7.011108603746413,6.78460288722396,2022-03-01
110123390245,1101010312001075,0.005,79.41,63.0,16.41,13223.14,33.0,64.0,0,233,1391,340,4385503.313,6527476.722,55800000.0,07/2024,76593432.92475198,7.884191540749137,7.746634206720634,2024-07-01
110120060767,1101010312005041,0.013,104.86,86.0,18.86,4113.72,48.0,64.0,250,91,1567,250,4385736.981,6527710.138,80600000.0,07/2024,44583460.60539,7.649173785493594,7.90633504719336,2024-07-01
110124338450,1101010312006008,0.081,41.39,36.57,4.82,246.57,18.0,64.0,300,11,1173,200,4385803.784,6527669.074,42160000.00000001,07/2024,31706188.797944,7.501144055046599,7.624900612505592,2024-07-01
110140055476,1101010312006009,0.067,41.43,37.0,4.43,305.5002,14.0,64.0,250,16,1167,200,4385814.133,6527680.702,6293000.0,08/2022,5128272.174054,6.709971151226903,6.798857800759793,2022-08-01
110140055506,1101010312006009,0.067,41.44,37.0,4.44,305.5002,14.0,64.0,250,16,1167,200,4385814.133,6527680.702,6089999.999999999,01/2022,5564706.305927999,6.745442326125655,6.784617363945593,2022-01-01
110124310041,1101010312007022,0.114,68.0,53.0,15.0,300.0,18.0,64.0,250,9,1166,260,4385698.867,6527524.097,13804000.0,08/2022,10396052.922813,7.016868523456851,7.140004982080944,2022-08-01
110117370364,1101010313030003,0.043,84.56,52.0,32.56,3509.03,58.0,64.0,550,23,713,150,4386360.85,6526928.258,7815500.0,08/2022,5840592.99298,6.76645701744721,6.892956822990065,2022-08-01
110117378349,1101010313030006,0.024,111.81,66.0,45.81,3482.95,58.0,64.0,600,51,906,150,4386387.103,6526782.02,8191050.0,08/2022,5475174.7070160005,6.738398060930062,6.913339629991911,2022-08-01
110141476602,1101010314007027,0.051,42.5,35.0,7.5,407.7502,12.0,64.0,100,20,771,240,4386837.183,6527225.342,38440000.0,07/2024,31231433.520208,7.494591932674079,7.584783390294491,2024-07-01
110141678566,1101010314010004,0.039,48.11,34.0,14.11,236.1099,10.0,64.0,0,21,1062,320,4387092.247,6527197.949,13547640.0,11/2023,15014970.214436,7.176524503939357,7.131863679721579,2023-11-01
110140999067,1101010314011009,0.037,59.5,46.0,13.5,311.5299,12.0,64.0,0,24,1229,420,4387240.806,6527108.92,55800000.0,08/2024,48146123.287482,7.682561332617228,7.746634206720634,2024-08-01
110142588889,1101010314014001,0.113,51.83,37.0,14.83,220.9099,11.0,64.0,200,10,494,200,4386658.463,6527232.143,29760000.0,07/2024,35283054.06807,7.547566182518765,7.473632941467069,2024-07-01
110112361073,1101010314014005,0.028,77.59,52.0,25.59,665.07,60.0,64.0,150,31,528,190,4386689.982,6527203.754,43400000.0,08/2024,11345155.22389,7.0548104805388245,7.637489739519296,2024-08-01
110112361049,1101010314014005,0.038,105.93,71.0,34.93,665.07,60.0,64.0,150,31,528,190,4386689.982,6527203.754,58280000.0,08/2024,15489785.42208,7.19004542961514,7.765519550549814,2024-08-01
110141273141,1101010314028014,0.044,94.77,67.0,27.77,339.06,13.0,63.46,200,35,1766,420,4387427.086,6526788.68,99200000.0,07/2024,83341757.57165998,7.920862660147059,7.996511676532148,2024-07-01
110124502209,1101010314029016,0.066,70.25,55.14,15.11,516.0001,17.0,64.0,400,17,1030,270,4387005.787,6526786.543,12179999.999999998,06/2022,11223544.530528,7.050130072704916,7.085647323953216,2022-06-01
110140523402,1101010314030007,0.187,82.93,67.0,15.93,198.3201,14.0,64.0,300,10,1121,420,4387118.897,6526793.062,14413000.0,08/2022,10567556.644437,7.023974625518575,7.158754416764424,2022-08-01
110124100925,1101010314035029,0.121,55.85,44.0,11.85,177.0,20.0,64.0,500,9,1573,420,4387128.743,6526571.035,7470400.0,08/2022,5960079.735057,6.775252142718806,6.873343914722098,2022-08-01
